Time,Open,High,Low,Latest,Change,%Change,Volume
2003-12-04,1.2111,1.2161,1.203,1.2087,-0.0024,-0.20%,0
2003-12-05,1.2083,1.2178,1.2064,1.217,0.0083,+0.69%,0
2003-12-08,1.2173,1.2242,1.2153,1.2227,0.0057,+0.47%,0
2003-12-09,1.2224,1.2276,1.2189,1.2247,0.002,+0.16%,0
2003-12-10,1.2252,1.2268,1.2153,1.2218,-0.0029,-0.24%,0
2003-12-11,1.2219,1.2237,1.2114,1.2218,0,0.00%,0
2003-12-12,1.2224,1.2306,1.221,1.2296,0.0078,+0.64%,0
2003-12-15,1.2143,1.2326,1.2133,1.2306,0.001,+0.08%,0
2003-12-16,1.2323,1.2362,1.2301,1.233,0.0024,+0.20%,0
2003-12-17,1.2329,1.2423,1.2297,1.2399,0.0069,+0.56%,0
2003-12-18,1.2411,1.2438,1.2362,1.2431,0.0032,+0.26%,0
2003-12-19,1.2423,1.2433,1.2343,1.2371,-0.006,-0.48%,0
2003-12-22,1.2406,1.2449,1.2351,1.2418,0.0047,+0.38%,0
2003-12-23,1.2399,1.2427,1.2387,1.2392,-0.0026,-0.21%,0
2003-12-24,1.2395,1.2469,1.2393,1.245,0.0058,+0.47%,0
2003-12-25,1.2449,1.2463,1.2436,1.2448,-0.0002,-0.02%,0
2003-12-26,1.2452,1.2469,1.2426,1.2429,-0.0019,-0.15%,0
2003-12-29,1.2439,1.2511,1.2427,1.2484,0.0055,+0.44%,0
2003-12-30,1.2492,1.2563,1.2479,1.2554,0.007,+0.56%,0
2003-12-31,1.255,1.2649,1.2513,1.2588,0.0034,+0.27%,0
2004-01-02,1.2547,1.2629,1.2526,1.2591,0.0003,+0.02%,0
2004-01-05,1.2586,1.2697,1.2586,1.2668,0.0077,+0.61%,0
2004-01-06,1.2676,1.2812,1.2668,1.2729,0.0061,+0.48%,0
2004-01-07,1.2728,1.2743,1.2635,1.2639,-0.009,-0.71%,0
2004-01-08,1.263,1.2781,1.2563,1.2764,0.0125,+0.99%,0
2004-01-09,1.2768,1.2872,1.2702,1.2845,0.0081,+0.63%,0
2004-01-12,1.2858,1.2898,1.2735,1.2741,-0.0104,-0.81%,0
2004-01-13,1.2749,1.2797,1.2712,1.2752,0.0011,+0.09%,0
2004-01-14,1.2774,1.279,1.2632,1.2653,-0.0099,-0.78%,0
2004-01-15,1.2647,1.2674,1.2571,1.2574,-0.0079,-0.62%,0
2004-01-16,1.2578,1.2608,1.2352,1.2378,-0.0196,-1.56%,0
2004-01-19,1.2372,1.2423,1.2335,1.2352,-0.0026,-0.21%,0
2004-01-20,1.2349,1.2597,1.2346,1.2576,0.0224,+1.81%,0
2004-01-21,1.2581,1.2674,1.2551,1.2634,0.0058,+0.46%,0
2004-01-22,1.2645,1.2752,1.2636,1.2711,0.0077,+0.61%,0
2004-01-23,1.2719,1.2776,1.2564,1.2594,-0.0117,-0.92%,0
2004-01-26,1.2579,1.2612,1.2462,1.2474,-0.012,-0.95%,0
2004-01-27,1.2457,1.2653,1.2439,1.2631,0.0157,+1.26%,0
2004-01-28,1.2645,1.2663,1.2464,1.25,-0.0131,-1.04%,0
2004-01-29,1.247,1.2529,1.2365,1.2402,-0.0098,-0.78%,0
2004-01-30,1.2409,1.2495,1.2352,1.2474,0.0072,+0.58%,0
2004-02-02,1.2472,1.2485,1.2392,1.2424,-0.005,-0.40%,0
2004-02-03,1.2425,1.2598,1.2418,1.2533,0.0109,+0.88%,0
2004-02-04,1.2543,1.2561,1.2492,1.2532,-0.0001,-0.01%,0
2004-02-05,1.2536,1.2636,1.2522,1.2542,0.001,+0.08%,0
2004-02-06,1.255,1.2726,1.2512,1.27,0.0158,+1.26%,0
2004-02-09,1.2608,1.2763,1.2602,1.2684,-0.0016,-0.13%,0
2004-02-10,1.2697,1.2789,1.2681,1.27,0.0016,+0.13%,0
2004-02-11,1.2672,1.2836,1.2649,1.2819,0.0119,+0.94%,0
2004-02-12,1.2832,1.2847,1.2788,1.2803,-0.0016,-0.12%,0
2004-02-13,1.281,1.2895,1.2718,1.2741,-0.0062,-0.48%,0
2004-02-16,1.2747,1.2789,1.2719,1.277,0.0029,+0.23%,0
2004-02-17,1.2772,1.2876,1.276,1.2835,0.0065,+0.51%,0
2004-02-18,1.2842,1.2929,1.2663,1.2673,-0.0162,-1.26%,0
2004-02-19,1.2688,1.2735,1.2648,1.2708,0.0035,+0.28%,0
2004-02-20,1.2714,1.2769,1.2496,1.2539,-0.0169,-1.33%,0
2004-02-23,1.2523,1.2595,1.2451,1.2555,0.0016,+0.13%,0
2004-02-24,1.2553,1.2713,1.2525,1.2681,0.0126,+1.00%,0
2004-02-25,1.2686,1.2708,1.2476,1.249,-0.0191,-1.51%,0
2004-02-26,1.2502,1.2514,1.2383,1.2431,-0.0059,-0.47%,0
2004-02-27,1.2441,1.2509,1.2372,1.2492,0.0061,+0.49%,0
2004-03-01,1.2484,1.2541,1.2427,1.2443,-0.0049,-0.39%,0
2004-03-02,1.2456,1.247,1.2197,1.2219,-0.0224,-1.80%,0
2004-03-03,1.2216,1.2225,1.2059,1.2186,-0.0033,-0.27%,0
2004-03-04,1.2206,1.2243,1.215,1.2181,-0.0005,-0.04%,0
2004-03-05,1.2203,1.2429,1.2174,1.2375,0.0194,+1.59%,0
2004-03-08,1.239,1.2419,1.2339,1.2404,0.0029,+0.23%,0
2004-03-09,1.2406,1.2459,1.2276,1.2317,-0.0087,-0.70%,0
2004-03-10,1.2326,1.2343,1.2197,1.2239,-0.0078,-0.63%,0
2004-03-11,1.2228,1.235,1.2164,1.2338,0.0099,+0.81%,0
2004-03-12,1.2356,1.2374,1.2175,1.2221,-0.0117,-0.95%,0
2004-03-15,1.2196,1.2319,1.219,1.2271,0.005,+0.41%,0
2004-03-16,1.2265,1.2372,1.2231,1.2263,-0.0008,-0.07%,0
2004-03-17,1.2276,1.2289,1.2178,1.2235,-0.0028,-0.23%,0
2004-03-18,1.2235,1.2436,1.2222,1.2382,0.0147,+1.20%,0
2004-03-19,1.239,1.2408,1.2257,1.228,-0.0102,-0.82%,0
2004-03-22,1.2281,1.2402,1.2223,1.2331,0.0051,+0.42%,0
2004-03-23,1.2328,1.237,1.2265,1.2323,-0.0008,-0.06%,0
2004-03-24,1.234,1.2369,1.212,1.2126,-0.0197,-1.60%,0
2004-03-25,1.2136,1.22,1.2098,1.2143,0.0017,+0.14%,0
2004-03-26,1.2128,1.2211,1.2073,1.2125,-0.0018,-0.15%,0
2004-03-29,1.2116,1.217,1.2046,1.2157,0.0032,+0.26%,0
2004-03-30,1.2156,1.2228,1.2138,1.2177,0.002,+0.16%,0
2004-03-31,1.2174,1.2323,1.217,1.2307,0.013,+1.07%,0
2004-04-01,1.2318,1.2389,1.2254,1.2369,0.0062,+0.50%,0
2004-04-02,1.2365,1.2372,1.2101,1.2128,-0.0241,-1.95%,0
2004-04-05,1.2119,1.213,1.1984,1.2014,-0.0114,-0.94%,0
2004-04-06,1.2018,1.2117,1.1986,1.2094,0.008,+0.67%,0
2004-04-07,1.2117,1.2198,1.2052,1.2173,0.0079,+0.65%,0
2004-04-08,1.2172,1.2219,1.2064,1.2081,-0.0092,-0.76%,0
2004-04-09,1.2088,1.2109,1.2066,1.2097,0.0016,+0.13%,0
2004-04-12,1.2091,1.2099,1.2055,1.2075,-0.0022,-0.18%,0
2004-04-13,1.2078,1.2082,1.1904,1.1936,-0.0139,-1.15%,0
2004-04-14,1.1943,1.1969,1.1868,1.1969,0.0033,+0.28%,0
2004-04-15,1.1961,1.1993,1.1894,1.1978,0.0009,+0.08%,0
2004-04-16,1.1983,1.2046,1.1925,1.1995,0.0017,+0.14%,0
2004-04-19,1.2018,1.208,1.2001,1.2013,0.0018,+0.15%,0
2004-04-20,1.2023,1.2026,1.1882,1.1897,-0.0116,-0.97%,0
2004-04-21,1.1868,1.1916,1.1816,1.1844,-0.0053,-0.45%,0
2004-04-22,1.1841,1.1907,1.1782,1.1892,0.0048,+0.41%,0
2004-04-23,1.1903,1.1945,1.1798,1.1835,-0.0057,-0.48%,0
2004-04-26,1.1823,1.1886,1.176,1.1874,0.0039,+0.33%,0
2004-04-27,1.1867,1.1948,1.1834,1.1927,0.0053,+0.45%,0
2004-04-28,1.1924,1.1956,1.1823,1.184,-0.0087,-0.73%,0
2004-04-29,1.1839,1.1984,1.1805,1.1972,0.0132,+1.11%,0
2004-04-30,1.196,1.2014,1.192,1.1984,0.0012,+0.10%,0
2004-05-03,1.1983,1.2001,1.1921,1.1935,-0.0049,-0.41%,0
2004-05-04,1.1945,1.2119,1.1929,1.2085,0.015,+1.26%,0
2004-05-05,1.2102,1.218,1.2096,1.2166,0.0081,+0.67%,0
2004-05-06,1.2179,1.218,1.2063,1.2069,-0.0097,-0.80%,0
2004-05-07,1.2085,1.214,1.1878,1.1894,-0.0175,-1.45%,0
2004-05-10,1.1881,1.1895,1.1813,1.186,-0.0034,-0.29%,0
2004-05-11,1.185,1.1892,1.179,1.1867,0.0007,+0.06%,0
2004-05-12,1.187,1.1943,1.1836,1.1902,0.0035,+0.29%,0
2004-05-13,1.1903,1.193,1.1773,1.182,-0.0082,-0.69%,0
2004-05-14,1.1825,1.1904,1.178,1.1881,0.0061,+0.52%,0
2004-05-17,1.1888,1.2064,1.1879,1.2027,0.0146,+1.23%,0
2004-05-18,1.2027,1.2039,1.1933,1.1943,-0.0084,-0.70%,0
2004-05-19,1.1951,1.2046,1.1938,1.2011,0.0068,+0.57%,0
2004-05-20,1.2011,1.202,1.1896,1.1931,-0.008,-0.67%,0
2004-05-21,1.1966,1.2072,1.1954,1.2004,0.0073,+0.61%,0
2004-05-24,1.1986,1.2026,1.1933,1.201,0.0006,+0.05%,0
2004-05-25,1.2004,1.2126,1.1987,1.2097,0.0087,+0.72%,0
2004-05-26,1.2107,1.2145,1.2077,1.211,0.0013,+0.11%,0
2004-05-27,1.2105,1.2289,1.2091,1.2266,0.0156,+1.29%,0
2004-05-28,1.2266,1.2297,1.2202,1.2211,-0.0055,-0.45%,0
2004-05-31,1.2246,1.2254,1.218,1.2189,-0.0022,-0.18%,0
2004-06-01,1.2188,1.2266,1.2157,1.2228,0.0039,+0.32%,0
2004-06-02,1.2249,1.2307,1.2206,1.2212,-0.0016,-0.13%,0
2004-06-03,1.2215,1.2252,1.217,1.2228,0.0016,+0.13%,0
2004-06-04,1.2228,1.23,1.2138,1.2282,0.0054,+0.44%,0
2004-06-07,1.2293,1.2339,1.2271,1.2314,0.0032,+0.26%,0
2004-06-08,1.232,1.2354,1.2246,1.2264,-0.005,-0.41%,0
2004-06-09,1.2271,1.2273,1.2036,1.2042,-0.0222,-1.81%,0
2004-06-10,1.2048,1.2117,1.2023,1.2104,0.0062,+0.51%,0
2004-06-11,1.2107,1.2115,1.1966,1.2016,-0.0088,-0.73%,0
2004-06-14,1.2006,1.2087,1.1954,1.2069,0.0053,+0.44%,0
2004-06-15,1.2061,1.217,1.203,1.2165,0.0096,+0.80%,0
2004-06-16,1.2161,1.2171,1.1982,1.2006,-0.0159,-1.31%,0
2004-06-17,1.2012,1.208,1.1994,1.2062,0.0056,+0.47%,0
2004-06-18,1.2053,1.2148,1.1975,1.2141,0.0079,+0.65%,0
2004-06-21,1.2136,1.2146,1.2077,1.2109,-0.0032,-0.26%,0
2004-06-22,1.2116,1.2131,1.2067,1.2101,-0.0008,-0.07%,0
2004-06-23,1.2107,1.2193,1.2066,1.2087,-0.0014,-0.12%,0
2004-06-24,1.2092,1.219,1.2043,1.2176,0.0089,+0.74%,0
2004-06-25,1.217,1.2188,1.2109,1.2158,-0.0018,-0.15%,0
2004-06-28,1.2175,1.2228,1.2123,1.2189,0.0031,+0.25%,0
2004-06-29,1.2186,1.2193,1.2071,1.208,-0.0109,-0.89%,0
2004-06-30,1.2082,1.2204,1.2069,1.2196,0.0116,+0.96%,0
2004-07-01,1.2197,1.221,1.2134,1.217,-0.0026,-0.21%,0
2004-07-02,1.2159,1.2328,1.2145,1.2317,0.0147,+1.21%,0
2004-07-05,1.2325,1.2336,1.2271,1.2287,-0.003,-0.24%,0
2004-07-06,1.229,1.233,1.2265,1.2297,0.001,+0.08%,0
2004-07-07,1.2283,1.2389,1.2275,1.237,0.0073,+0.59%,0
